id,source,target,tweet_id,type
WBJAMMlNzeroshorts,WBJAMMlN,zeroshorts,1549859274997874690,retweet
_tetration_zeroshorts,_tetration_,zeroshorts,1551315281049538560,retweet
ameen_catzeroshorts,ameen_cat,zeroshorts,1548616626836086784,retweet
eivindsupermannzeroshorts,eivindsupermann,zeroshorts,1548419713927000073,retweet
mason187hzeroshorts,mason187h,zeroshorts,1548362119438929923,retweet
olga_kruglovazeroshorts,olga_kruglova,zeroshorts,1548378414729420801,retweet
ryan_hazeroshorts,ryan_ha,zeroshorts,1548520983715205120,retweet
hezhouxiaozhaosongling3,hezhouxiao,zhaosongling3,1547231058256543744,retweet
liurong69662559zhaosongling3,liurong69662559,zhaosongling3,1547126881790570497,retweet
GbSylvanuszhm139731,GbSylvanus,zhm139731,1549120880781008897,retweet
HakanAkizzion_topia,HakanAkiz,zion_topia,1547462426961985539,retweet
carlingen1zion_topia,carlingen1,zion_topia,1546466625364295681,retweet
dandantheartistzspacepro3d,dandantheartist,zspacepro3d,1546759866341294080,retweet
imeantthat_zywa_club,imeantthat_,zywa_club,1547150457147359232,retweet
BibikAleksander01Noor2099,BibikAleksander,01Noor2099,1554025764458319872,retweet
JustAnotherLiv201Noor2099,JustAnotherLiv2,01Noor2099,1554650383548424195,retweet
Rolando3684838601Noor2099,Rolando36848386,01Noor2099,1553972164612833281,retweet
aluriiaaa0xputangina,aluriiaaa,0xputangina,1555427189625040897,retweet
aluriiaaaGemcorporations,aluriiaaa,Gemcorporations,1555427189625040897,quote
0xputanginaGemcorporations,0xputangina,Gemcorporations,1555421281679740929,quote
Emilio_Emory1Btoken,Emilio_Emory,1Btoken,1556370237775282176,retweet
MistaMinge1Btoken,MistaMinge,1Btoken,1556370274286813193,retweet
Twist90s1Btoken,Twist90s,1Btoken,1556403080027144192,retweet
filthynft1Btoken,filthynft,1Btoken,1556394106724749312,retweet
Haitianmetal202s32s1c41,Haitianmetal,202s32s1c41,1554969028115853313,quote
pixiedust5135202s32s1c41,pixiedust5135,202s32s1c41,1555216547488186368,quote
pixiedust5135Haitianmetal,pixiedust5135,Haitianmetal,1555216547488186368,retweet
fabiolometal3djuegos,fabiolometal,3djuegos,1556253366854066178,retweet
RodriguezAsiel619_7959,RodriguezAsiel,619_7959,1554803528081735680,retweet
RodriguezAsielCoin_cex,RodriguezAsiel,Coin_cex,1554803528081735680,quote
amigocintra1619_7959,amigocintra1,619_7959,1554856728642179077,retweet
amigocintra1Coin_cex,amigocintra1,Coin_cex,1554856728642179077,quote
StronzaAdnkronos,Stronza,Adnkronos,1555515658196115463,quote
lc71488535Adnkronos,lc71488535,Adnkronos,1555517243022245888,quote
lc71488535Stronza,lc71488535,Stronza,1555517243022245888,retweet
hielmanachmdAdra192,hielmanachmd,Adra192,1556248815631761408,retweet
BocahSCBDAhlanWasahlan69,BocahSCBD,AhlanWasahlan69,1554858181523693569,retweet
Jean_F__AlainFrNews,Jean_F__,AlainFrNews,1556406626294370307,retweet
C_S_SkepticAlexBrangwin,C_S_Skeptic,AlexBrangwin,1554299890322157568,retweet
RealisticBullAlexBrangwin,RealisticBull,AlexBrangwin,1554340516334108673,retweet
JRiyadi717Alimaster2,JRiyadi717,Alimaster2,1556640450765017089,retweet
Khurram4366455Alina498477401,Khurram4366455,Alina498477401,1554148021709021184,retweet
Kreutzjr1AnnFishman,Kreutzjr1,AnnFishman,1555131635468730370,retweet
GopuRajasekaranAnujAro11891518,GopuRajasekaran,AnujAro11891518,1555497041979387906,retweet
gareththomasnzAstroSmokey68,gareththomasnz,AstroSmokey68,1554131769191936000,retweet
nark_ofAstroSmokey68,nark_of,AstroSmokey68,1554270633386618881,retweet
MounierKuhnAstroVicnet,MounierKuhn,AstroVicnet,1556570196541857792,quote
deadpoo51795107AutumnZepher,deadpoo51795107,AutumnZepher,1554978496002269185,retweet
deadpoo51795107houseinhabit,deadpoo51795107,houseinhabit,1554978496002269185,quote
AutumnZepherhouseinhabit,AutumnZepher,houseinhabit,1554924553398149120,quote
RajBajwa1234BABYDOGESHIBFAN,RajBajwa1234,BABYDOGESHIBFAN,1555496680451354624,retweet
KononTheophileBDC_Archive,KononTheophile,BDC_Archive,1555328976222130177,retweet
KononTheophileBabyDogeCoin,KononTheophile,BabyDogeCoin,1555328976222130177,quote
Choi8HaruBELADOZZAS,Choi8Haru,BELADOZZAS,1556014358228271109,retweet
MrRONtasticBELADOZZAS,MrRONtastic,BELADOZZAS,1555960673225822211,retweet
JapsMaMenBITDDOFFICIAL,JapsMaMen,BITDDOFFICIAL,1556518523198795776,retweet
altuntassuatBITDDOFFICIAL,altuntassuat,BITDDOFFICIAL,1556622226958475266,retweet
altuntassuatEfe66226294,altuntassuat,Efe66226294,1556297566018568192,retweet
catedudeBITDDOFFICIAL,catedude,BITDDOFFICIAL,1556510261246275584,retweet
Crypto_CudaBNNano2,Crypto_Cuda,BNNano2,1554569830283485184,quote
doctor_jamesBS__Exposed,doctor_james,BS__Exposed,1556405696853336065,retweet
teslacitoBS__Exposed,teslacito,BS__Exposed,1556513593226678272,retweet
ANBALAG56274020BTCTN,ANBALAG56274020,BTCTN,1556086561921306624,retweet
Altw666BTCTN,Altw666,BTCTN,1556166706258620416,retweet
Sam17868740BTCTN,Sam17868740,BTCTN,1556174025709469697,retweet
money__saintBanacPetrica,money__saint,BanacPetrica,1554698299277451265,retweet
money__saintLA_FLAMA_MAUZ,money__saint,LA_FLAMA_MAUZ,1555601254092529671,retweet
codedailybotBeingOvee,codedailybot,BeingOvee,1555285749301477377,retweet
codedailybotalbertogaruccio,codedailybot,albertogaruccio,1555764462430330880,retweet
codedailybotstratorob,codedailybot,stratorob,1554647319185956864,retweet
nod3botBeingOvee,nod3bot,BeingOvee,1555286530276708352,retweet
nod3botVeilleCyber3,nod3bot,VeilleCyber3,1554012354832211970,retweet
nod3botstratorob,nod3bot,stratorob,1553907885616369664,retweet
LLLloyd1BiIndia,LLLloyd1,BiIndia,1556108775785762816,retweet
encipherrun03BiIndia,encipherrun03,BiIndia,1556413054061002752,retweet
Natasha83889640BingoCryptoScan,Natasha83889640,BingoCryptoScan,1553921036454068224,quote
Natasha83889640GeorgeDany11,Natasha83889640,GeorgeDany11,1553921036454068224,retweet
LoharLukmanBrosnanbaba,LoharLukman,Brosnanbaba,1555833270830477313,retweet
Brosnanbabacp2ydv,Brosnanbaba,cp2ydv,1555952400007319552,quote
NitinYa72713046Brosnanbaba,NitinYa72713046,Brosnanbaba,1556175820867379201,retweet
NitinYa72713046cp2ydv,NitinYa72713046,cp2ydv,1556175820867379201,quote
gumptionologyBrucetherooste1,gumptionology,Brucetherooste1,1554976908458196993,quote
gumptionologyGenXIsNotWoke,gumptionology,GenXIsNotWoke,1554976908458196993,retweet
DeadpoolCrypto_Bscgemalerts,DeadpoolCrypto_,Bscgemalerts,1556684443561050113,quote
DeadpoolCrypto_MartiniGuyYT,DeadpoolCrypto_,MartiniGuyYT,1556686319253786625,quote
ccnarmy2CCNnet,ccnarmy2,CCNnet,1555966983568560129,quote
HhmanggakarbitaCL666777,Hhmanggakarbita,CL666777,1556161461696704512,retweet
PallavS21466863CRYPTO_XYZ_,PallavS21466863,CRYPTO_XYZ_,1554034045688115200,retweet
YASINAN31316271CRYPTO_XYZ_,YASINAN31316271,CRYPTO_XYZ_,1554040691143061505,retweet
j82089302CRYPTO_XYZ_,j82089302,CRYPTO_XYZ_,1554024581647609856,retweet
ASnakeNamedAickCanaansdad1987,ASnakeNamedAick,Canaansdad1987,1555995452394332162,quote
ASnakeNamedAickMr_Don_Auto,ASnakeNamedAick,Mr_Don_Auto,1555995452394332162,retweet
Mr_Don_AutoCanaansdad1987,Mr_Don_Auto,Canaansdad1987,1555993779747913728,quote
LALISAXYOUCanberraDSN,LALISAXYOU,CanberraDSN,1555336381898952704,quote
miegorengsarimiCanberraDSN,miegorengsarimi,CanberraDSN,1555358075489783808,quote
miegorengsarimiLALISAXYOU,miegorengsarimi,LALISAXYOU,1555358075489783808,retweet
CapitalArmadadogelonmuskjr,CapitalArmada,dogelonmuskjr,1554199443137708032,quote
elinawangiCapitalArmada,elinawangi,CapitalArmada,1555703229354127365,retweet
WhaleBirthCharlotteinus1,WhaleBirth,Charlotteinus1,1554006357807734784,retweet
JustStocksTodayCheddarFlow,JustStocksToday,CheddarFlow,1556772593989890048,quote
JustStocksTodayMasterBJones,JustStocksToday,MasterBJones,1556772593989890048,retweet
Ciudadano7MSocialDmocrata_,Ciudadano7M,SocialDmocrata_,1555971860256399361,quote
cyndikashClassInvestor,cyndikash,ClassInvestor,1555727700614160386,retweet
earnMoboxCryptoCobraTateBSC,earnMoboxCrypto,CobraTateBSC,1556396455518167050,retweet
Manju91238300CoinLordsHQ,Manju91238300,CoinLordsHQ,1553956421271982081,retweet
Akrep1ECoindin_ci,Akrep1E,Coindin_ci,1555630729568174080,retweet
Akrep1EPomp_Podcast,Akrep1E,Pomp_Podcast,1555630729568174080,quote
HamedFawarehCommunityshill,HamedFawareh,Communityshill,1554916604827369473,retweet
MarkWal55970932Communityshill,MarkWal55970932,Communityshill,1554918964127416320,retweet
Gazzetta5GCor_Com,Gazzetta5G,Cor_Com,1554284210327851009,retweet
green_milanoCorriereLOGIN,green_milano,CorriereLOGIN,1554583767104339968,retweet
SumthinWhitteeCoyoteSanctuary,SumthinWhittee,CoyoteSanctuary,1554169746500702209,quote
SenemCivanCral191,SenemCivan,Cral191,1554134591958618114,retweet
xByrmxCral191,xByrmx,Cral191,1553902786194071552,retweet
RichieYounCryptoWeathrMan,RichieYoun,CryptoWeathrMan,1556466443369304064,retweet
Huntsman_SGCrypto_XIEP,Huntsman_SG,Crypto_XIEP,1554866266912874497,retweet
JoseApple04Crypto_XIEP,JoseApple04,Crypto_XIEP,1554650268649783303,retweet
isleofmanlaxeyCrypto_XIEP,isleofmanlaxey,Crypto_XIEP,1554869632405831681,retweet
Aleksan49342338Cryptofam3,Aleksan49342338,Cryptofam3,1555905584389668864,quote
Aleksan49342338pandagirlfans,Aleksan49342338,pandagirlfans,1555905584389668864,retweet
pandagirlfansCryptofam3,pandagirlfans,Cryptofam3,1555891589121179652,quote
pandagirlfansPandaGirlToken,pandagirlfans,PandaGirlToken,1555892614351699969,quote
MinamotoYoshitCuanTerus100x,MinamotoYoshit,CuanTerus100x,1554950684818169863,retweet
danteluopa77Cupidoge,danteluopa77,Cupidoge,1555338473829273604,retweet
mirercegrCupidoge,mirercegr,Cupidoge,1554998331679674370,retweet
toniccssCupidoge,toniccss,Cupidoge,1555771437151301632,retweet
adnan_jahid1DPrasadMJ148,adnan_jahid1,DPrasadMJ148,1556131854943911936,retweet
BeepuluvDainikBhaskar,Beepuluv,DainikBhaskar,1556139842576142337,retweet
exRAF_AlDaveAtherton20,exRAF_Al,DaveAtherton20,1556576112234446848,quote
AmandaNMoody1DavisKeshawna1,AmandaNMoody1,DavisKeshawna1,1555252877278445570,retweet
BiliusPopeDavisKeshawna1,BiliusPope,DavisKeshawna1,1555707173275140098,retweet
Bnyamin84221438DavisKeshawna1,Bnyamin84221438,DavisKeshawna1,1555256615258963968,retweet
CassGizmoDavisKeshawna1,CassGizmo,DavisKeshawna1,1555550598220509184,retweet
HeidiRe5150DavisKeshawna1,HeidiRe5150,DavisKeshawna1,1555282149321744386,retweet
KimbleDiDavisKeshawna1,KimbleDi,DavisKeshawna1,1555246781692256261,retweet
LavitaOliverDavisKeshawna1,LavitaOliver,DavisKeshawna1,1555269664594345985,retweet
SusanCharanjitDavisKeshawna1,SusanCharanjit,DavisKeshawna1,1555330841026662401,retweet
detroit_rachelDavisKeshawna1,detroit_rachel,DavisKeshawna1,1555457952345210880,retweet
jayniecogs34DavisKeshawna1,jayniecogs34,DavisKeshawna1,1555508803235356674,quote
kez8888DavisKeshawna1,kez8888,DavisKeshawna1,1555642749180837890,retweet
tammi_bellewDavisKeshawna1,tammi_bellew,DavisKeshawna1,1555397175630303234,retweet
k_hayashi_jpDctrlzd_o_cNFT,k_hayashi_jp,Dctrlzd_o_cNFT,1554937266002599936,retweet
BillybillionsbDeena62164340,Billybillionsb,Deena62164340,1556426184770179077,retweet
BillybillionsbMemeDogecoin,Billybillionsb,MemeDogecoin,1555948277790638082,retweet
Billybillionsbdogesuppporteam,Billybillionsb,dogesuppporteam,1556426184770179077,quote
DarcyLay6DegrassiHigh2,DarcyLay6,DegrassiHigh2,1555145093316763650,retweet
billacryptoDevKobayashi,billacrypto,DevKobayashi,1556651870210232321,quote
billacryptos_shitakiri,billacrypto,s_shitakiri,1556425284261257216,quote
JulietMyrnaDhineshBabu_H,JulietMyrna,DhineshBabu_H,1555921114219646980,retweet
0xWINSS273DogeQueenGrow,0xWINSS273,DogeQueenGrow,1555414076561379328,retweet
0xistyriDogeQueenGrow,0xistyri,DogeQueenGrow,1554362946226049029,retweet
0xmina_hitomiDogeQueenGrow,0xmina_hitomi,DogeQueenGrow,1554363151763664897,retweet
0xwinswhen_DogeQueenGrow,0xwinswhen_,DogeQueenGrow,1554507210570444801,retweet
AjaMashudDogeQueenGrow,AjaMashud,DogeQueenGrow,1554110507442847744,retweet
BEANIEW1NSDogeQueenGrow,BEANIEW1NS,DogeQueenGrow,1554025616818999297,retweet
Hira_nicz17DogeQueenGrow,Hira_nicz17,DogeQueenGrow,1554043763055505411,retweet
Mayori_25DogeQueenGrow,Mayori_25,DogeQueenGrow,1554398207727517696,retweet
OXCITYWIN1DogeQueenGrow,OXCITYWIN1,DogeQueenGrow,1553955311890808833,retweet
Okvitasari14DogeQueenGrow,Okvitasari14,DogeQueenGrow,1554229901238013952,retweet
OppaYam_kunsDogeQueenGrow,OppaYam_kuns,DogeQueenGrow,1554235643646971904,retweet
OxAgustusBWinsDogeQueenGrow,OxAgustusBWins,DogeQueenGrow,1554541688579772417,retweet
Oxyoungmomys__DogeQueenGrow,Oxyoungmomys__,DogeQueenGrow,1554334229500411904,retweet
Reyna_emilyaDogeQueenGrow,Reyna_emilya,DogeQueenGrow,1554245291398025217,retweet
Taetaehyung777DogeQueenGrow,Taetaehyung777,DogeQueenGrow,1553944838718238720,retweet
WinHaiciDogeQueenGrow,WinHaici,DogeQueenGrow,1554235285893828609,retweet
_jnwnw_DogeQueenGrow,_jnwnw_,DogeQueenGrow,1554308715536617472,retweet
_luckyluciiDogeQueenGrow,_luckylucii,DogeQueenGrow,1555414123130761216,retweet
accountpickedDogeQueenGrow,accountpicked,DogeQueenGrow,1553920546152513537,retweet
adachicutieDogeQueenGrow,adachicutie,DogeQueenGrow,1554455985099788288,retweet
bbanggbangzDogeQueenGrow,bbanggbangz,DogeQueenGrow,1556471418237292544,retweet
bigwins_urielDogeQueenGrow,bigwins_uriel,DogeQueenGrow,1554000507597107200,retweet
ca3CarinoDogeQueenGrow,ca3Carino,DogeQueenGrow,1554355053800361984,retweet
ciajpegDogeQueenGrow,ciajpeg,DogeQueenGrow,1554513139634667520,retweet
dahaengluckyDogeQueenGrow,dahaenglucky,DogeQueenGrow,1554040660541378560,retweet
dwirahma1121DogeQueenGrow,dwirahma1121,DogeQueenGrow,1554509202436997120,retweet
enhypen_29DogeQueenGrow,enhypen_29,DogeQueenGrow,1554069885575393281,retweet
eyeschico__DogeQueenGrow,eyeschico__,DogeQueenGrow,1554524447050432512,retweet
henoybisawinlgiDogeQueenGrow,henoybisawinlgi,DogeQueenGrow,1554114730263949313,retweet
i_won777DogeQueenGrow,i_won777,DogeQueenGrow,1554425469868855296,retweet
imtria_DogeQueenGrow,imtria_,DogeQueenGrow,1554246554718191616,retweet
jungwonluckyDogeQueenGrow,jungwonlucky,DogeQueenGrow,1554110117356122114,retweet
laa_vechiaDogeQueenGrow,laa_vechia,DogeQueenGrow,1553960007397298176,retweet
lcky_jaysDogeQueenGrow,lcky_jays,DogeQueenGrow,1554321204923990016,retweet
lieliebigwinDogeQueenGrow,lieliebigwin,DogeQueenGrow,1554043624647602181,retweet
luckycathriana5DogeQueenGrow,luckycathriana5,DogeQueenGrow,1554040538902323200,retweet
luckygab7DogeQueenGrow,luckygab7,DogeQueenGrow,1554478163761463298,retweet
luckywonwinsDogeQueenGrow,luckywonwins,DogeQueenGrow,1555413554769326080,retweet
mahdafikia82DogeQueenGrow,mahdafikia82,DogeQueenGrow,1554235064422084608,retweet
matchataaaaaDogeQueenGrow,matchataaaaa,DogeQueenGrow,1554511806697451520,retweet
missquennnnnnDogeQueenGrow,missquennnnnn,DogeQueenGrow,1554243294913503234,retweet
potatonnaaaDogeQueenGrow,potatonnaaa,DogeQueenGrow,1553914164518612992,retweet
prettyheraaaDogeQueenGrow,prettyheraaa,DogeQueenGrow,1554650464930906112,retweet
rflrnrDogeQueenGrow,rflrnr,DogeQueenGrow,1553903554175582208,retweet
sribudollarwinsDogeQueenGrow,sribudollarwins,DogeQueenGrow,1554528492888666113,retweet
stai3y_DogeQueenGrow,stai3y_,DogeQueenGrow,1554506334800072704,retweet
tinipini0DogeQueenGrow,tinipini0,DogeQueenGrow,1553893317133361163,retweet
tokyoviessDogeQueenGrow,tokyoviess,DogeQueenGrow,1553952835137863680,retweet
tzuwins_DogeQueenGrow,tzuwins_,DogeQueenGrow,1554503647928627200,retweet
winlucky3kidsDogeQueenGrow,winlucky3kids,DogeQueenGrow,1553902082800828418,retweet
wonluckssDogeQueenGrow,wonluckss,DogeQueenGrow,1554270176203329537,retweet
seotips_vanprobEaglesMarketin4,seotips_vanprob,EaglesMarketin4,1555182212076769283,retweet
SoCoLimeShotEconomicTimes,SoCoLimeShot,EconomicTimes,1554852129999028225,retweet
shareefanpEconomicTimes,shareefanp,EconomicTimes,1555196448807206912,retweet
ttrumpedEconomicTimes,ttrumped,EconomicTimes,1555195581022490625,retweet
KaiserZREl_Locon_Gamer,KaiserZR,El_Locon_Gamer,1556017467868192768,retweet
compsciproject7EliteDogeClub,compsciproject7,EliteDogeClub,1554832375661465612,quote
compsciproject7tfulf,compsciproject7,tfulf,1554832375661465612,retweet
tfulfEliteDogeClub,tfulf,EliteDogeClub,1554826179097440258,quote
Cryptograndad2ElonVsTwitt,Cryptograndad2,ElonVsTwitt,1554829257209106437,retweet
CryptoMikyScottElon_DM_me_Fast,CryptoMikyScott,Elon_DM_me_Fast,1555119727864958977,retweet
JohnApp63499667Elysha33,JohnApp63499667,Elysha33,1556363917793935368,retweet
peterson_forexEmma99641322,peterson_forex,Emma99641322,1555662111765942276,retweet
enriquenEmprendedorNot,enriquen,EmprendedorNot,1554586899829997568,retweet
tomkilimanjaroEmreSah72325523,tomkilimanjaro,EmreSah72325523,1554018173174808576,retweet
anglastartt16EnigmaFund,anglastartt16,EnigmaFund,1554541262870650881,retweet
bonnywatt5EnigmaFund,bonnywatt5,EnigmaFund,1554417522941857795,retweet
calandramerlo5EnigmaFund,calandramerlo5,EnigmaFund,1554479179625910272,retweet
daphneg96382260EnigmaFund,daphneg96382260,EnigmaFund,1554291401457864705,retweet
lavonatchley7EnigmaFund,lavonatchley7,EnigmaFund,1553967323136114690,retweet
ramonit58020831EnigmaFund,ramonit58020831,EnigmaFund,1554688899418431488,retweet
ricardagibbs3EnigmaFund,ricardagibbs3,EnigmaFund,1555325292390088705,retweet
SlovakiaTezosEnoArt8,SlovakiaTezos,EnoArt8,1556171250774450181,retweet
asa_ruskEpochTimesCan,asa_rusk,EpochTimesCan,1555159148450287617,retweet
eliottjojoEpochTimesFR,eliottjojo,EpochTimesFR,1554201471830343680,retweet
mehdi_sahbanEpochTimesFR,mehdi_sahban,EpochTimesFR,1554429582387937280,retweet
Antonio86938495EstrategiasTv,Antonio86938495,EstrategiasTv,1554840118753730560,retweet
2thdoc2012EvaFoxU,2thdoc2012,EvaFoxU,1555343980078006272,retweet
Rand0mNPCEvaFoxU,Rand0mNPC,EvaFoxU,1555565651137216513,retweet
balalogyExpressTechie,balalogy,ExpressTechie,1555388423376367616,retweet
laurakimnguyenExpressTechie,laurakimnguyen,ExpressTechie,1555711661150912512,retweet
JunaidK95072408FamousO65316343,JunaidK95072408,FamousO65316343,1554376718634389505,retweet
warrior72022FitzgeraldMaso1,warrior72022,FitzgeraldMaso1,1555264278331944963,quote
warrior72022mannythehitman,warrior72022,mannythehitman,1556306552268546049,quote
cryptoaboutallFlokiSquidGrow,cryptoaboutall,FlokiSquidGrow,1555160587071545344,quote
whatisbestnowFremontCyril,whatisbestnow,FremontCyril,1555787953053507584,quote
jandys_1GOTKNFT,jandys_1,GOTKNFT,1555584070876274688,retweet
jandys_1elonmusk,jandys_1,elonmusk,1555584070876274688,quote
GOTKNFTelonmusk,GOTKNFT,elonmusk,1555583844514172933,quote
Archie160504GalaxyHeroesGHC,Archie160504,GalaxyHeroesGHC,1555343741874974720,quote
Archie160504VT6688,Archie160504,VT6688,1555343741874974720,retweet
BensonH53076144GalaxyHeroesGHC,BensonH53076144,GalaxyHeroesGHC,1555536919320092672,quote
BensonH53076144VT6688,BensonH53076144,VT6688,1555536919320092672,retweet
